Algorithm,Allocation,Processes,MessageSize,Latency
binary_tree,core,34,1,3.99
binary_tree,core,34,2,3.96
binary_tree,core,34,4,3.94
binary_tree,core,34,8,3.91
binary_tree,core,34,16,3.91
binary_tree,core,34,32,4.44
binary_tree,core,34,64,4.13
binary_tree,core,34,128,5.43
binary_tree,core,34,256,5.66
binary_tree,core,34,512,5.97
binary_tree,core,34,1024,6.65
binary_tree,core,34,2048,8.07
binary_tree,core,34,4096,10.78
binary_tree,core,34,8192,15.16
binary_tree,core,34,16384,28.31
binary_tree,core,34,32768,43.91
binary_tree,core,34,65536,75.84
binary_tree,core,34,131072,147.94
binary_tree,core,34,262144,282.30
binary_tree,core,34,524288,550.52
binary_tree,core,34,1048576,1068.61
binary_tree,core,35,1,3.81
binary_tree,core,35,2,3.81
binary_tree,core,35,4,3.83
binary_tree,core,35,8,3.79
binary_tree,core,35,16,3.75
binary_tree,core,35,32,4.11
binary_tree,core,35,64,4.13
binary_tree,core,35,128,5.24
binary_tree,core,35,256,5.41
binary_tree,core,35,512,5.66
binary_tree,core,35,1024,6.47
binary_tree,core,35,2048,7.88
binary_tree,core,35,4096,10.56
binary_tree,core,35,8192,15.11
binary_tree,core,35,16384,28.65
binary_tree,core,35,32768,45.82
binary_tree,core,35,65536,79.24
binary_tree,core,35,131072,155.13
binary_tree,core,35,262144,296.59
binary_tree,core,35,524288,572.49
binary_tree,core,35,1048576,1112.77
binary_tree,core,36,1,3.88
binary_tree,core,36,2,3.79
binary_tree,core,36,4,3.76
binary_tree,core,36,8,3.76
binary_tree,core,36,16,3.74
binary_tree,core,36,32,4.13
binary_tree,core,36,64,4.11
binary_tree,core,36,128,5.25
binary_tree,core,36,256,5.41
binary_tree,core,36,512,5.67
binary_tree,core,36,1024,6.48
binary_tree,core,36,2048,7.97
binary_tree,core,36,4096,10.78
binary_tree,core,36,8192,15.39
binary_tree,core,36,16384,32.08
binary_tree,core,36,32768,45.14
binary_tree,core,36,65536,79.53
binary_tree,core,36,131072,162.68
binary_tree,core,36,262144,314.01
binary_tree,core,36,524288,612.40
binary_tree,core,36,1048576,1189.97
binary_tree,core,37,1,3.66
binary_tree,core,37,2,3.65
binary_tree,core,37,4,3.66
binary_tree,core,37,8,3.66
binary_tree,core,37,16,3.67
binary_tree,core,37,32,4.01
binary_tree,core,37,64,3.85
binary_tree,core,37,128,5.14
binary_tree,core,37,256,5.20
binary_tree,core,37,512,5.46
binary_tree,core,37,1024,6.28
binary_tree,core,37,2048,7.77
binary_tree,core,37,4096,10.65
binary_tree,core,37,8192,15.40
binary_tree,core,37,16384,33.85
binary_tree,core,37,32768,46.97
binary_tree,core,37,65536,83.37
binary_tree,core,37,131072,174.97
binary_tree,core,37,262144,336.34
binary_tree,core,37,524288,658.35
binary_tree,core,37,1048576,1254.30
binary_tree,core,38,1,3.63
binary_tree,core,38,2,3.64
binary_tree,core,38,4,3.60
binary_tree,core,38,8,3.71
binary_tree,core,38,16,4.03
binary_tree,core,38,32,4.00
binary_tree,core,38,64,3.87
binary_tree,core,38,128,5.00
binary_tree,core,38,256,5.18
binary_tree,core,38,512,5.44
binary_tree,core,38,1024,6.28
binary_tree,core,38,2048,7.75
binary_tree,core,38,4096,10.70
binary_tree,core,38,8192,15.93
binary_tree,core,38,16384,35.37
binary_tree,core,38,32768,48.28
binary_tree,core,38,65536,85.79
binary_tree,core,38,131072,187.44
binary_tree,core,38,262144,362.61
binary_tree,core,38,524288,711.81
binary_tree,core,38,1048576,1332.43
binary_tree,core,39,1,3.61
binary_tree,core,39,2,3.66
binary_tree,core,39,4,3.65
binary_tree,core,39,8,3.62
binary_tree,core,39,16,3.63
binary_tree,core,39,32,3.94
binary_tree,core,39,64,3.91
binary_tree,core,39,128,4.90
binary_tree,core,39,256,5.06
binary_tree,core,39,512,5.32
binary_tree,core,39,1024,6.20
binary_tree,core,39,2048,7.69
binary_tree,core,39,4096,10.66
binary_tree,core,39,8192,16.00
binary_tree,core,39,16384,33.60
binary_tree,core,39,32768,49.84
binary_tree,core,39,65536,88.89
binary_tree,core,39,131072,198.02
binary_tree,core,39,262144,384.33
binary_tree,core,39,524288,756.63
binary_tree,core,39,1048576,1446.93
binary_tree,core,40,1,3.64
binary_tree,core,40,2,3.62
binary_tree,core,40,4,3.60
binary_tree,core,40,8,3.58
binary_tree,core,40,16,3.60
binary_tree,core,40,32,3.92
binary_tree,core,40,64,3.87
binary_tree,core,40,128,4.89
binary_tree,core,40,256,5.03
binary_tree,core,40,512,5.33
binary_tree,core,40,1024,6.29
binary_tree,core,40,2048,7.78
binary_tree,core,40,4096,10.82
binary_tree,core,40,8192,16.39
binary_tree,core,40,16384,35.35
binary_tree,core,40,32768,51.30
binary_tree,core,40,65536,91.76
binary_tree,core,40,131072,210.03
binary_tree,core,40,262144,404.18
binary_tree,core,40,524288,788.54
binary_tree,core,40,1048576,1541.96
binary_tree,core,41,1,3.46
binary_tree,core,41,2,3.31
binary_tree,core,41,4,3.34
