Algorithm,Allocation,Processes,MessageSize,Latency
default,core,27,512,2.88
default,core,27,1024,3.64
default,core,27,2048,4.83
default,core,27,4096,6.68
default,core,27,8192,10.28
default,core,27,16384,24.27
default,core,27,32768,44.48
default,core,27,65536,80.91
default,core,27,131072,157.70
default,core,27,262144,306.02
default,core,27,524288,597.36
default,core,27,1048576,802.29
default,core,28,1,1.39
default,core,28,2,1.43
default,core,28,4,1.44
default,core,28,8,1.43
default,core,28,16,1.45
default,core,28,32,1.79
default,core,28,64,1.81
default,core,28,128,2.62
default,core,28,256,2.75
default,core,28,512,3.04
default,core,28,1024,3.73
default,core,28,2048,5.07
default,core,28,4096,6.74
default,core,28,8192,10.35
default,core,28,16384,24.94
default,core,28,32768,43.67
default,core,28,65536,82.35
default,core,28,131072,160.51
default,core,28,262144,309.97
default,core,28,524288,605.01
default,core,28,1048576,783.57
default,core,29,1,1.43
default,core,29,2,1.46
default,core,29,4,1.43
default,core,29,8,1.45
default,core,29,16,1.44
default,core,29,32,1.75
default,core,29,64,1.81
default,core,29,128,2.56
default,core,29,256,2.83
default,core,29,512,2.95
default,core,29,1024,3.71
default,core,29,2048,5.02
default,core,29,4096,6.83
default,core,29,8192,10.46
default,core,29,16384,25.30
default,core,29,32768,43.97
default,core,29,65536,75.93
default,core,29,131072,145.46
default,core,29,262144,296.20
default,core,29,524288,591.46
default,core,29,1048576,775.32
default,core,30,1,1.67
default,core,30,2,1.43
default,core,30,4,1.44
default,core,30,8,1.43
default,core,30,16,1.43
default,core,30,32,1.75
default,core,30,64,1.85
default,core,30,128,2.54
default,core,30,256,2.76
default,core,30,512,3.01
default,core,30,1024,3.72
default,core,30,2048,5.02
default,core,30,4096,6.94
default,core,30,8192,10.65
default,core,30,16384,24.98
default,core,30,32768,43.39
default,core,30,65536,82.03
default,core,30,131072,162.04
default,core,30,262144,313.51
default,core,30,524288,607.51
default,core,30,1048576,836.95
default,core,31,1,1.40
default,core,31,2,1.39
default,core,31,4,1.39
default,core,31,8,1.41
default,core,31,16,1.42
default,core,31,32,1.71
default,core,31,64,1.82
default,core,31,128,2.53
default,core,31,256,2.87
default,core,31,512,2.99
default,core,31,1024,3.68
default,core,31,2048,4.94
default,core,31,4096,7.05
default,core,31,8192,10.91
default,core,31,16384,29.08
default,core,31,32768,43.81
default,core,31,65536,83.58
default,core,31,131072,153.15
default,core,31,262144,300.25
default,core,31,524288,605.58
default,core,31,1048576,819.65
default,core,32,1,2.12
default,core,32,2,2.20
default,core,32,4,2.09
default,core,32,8,2.11
default,core,32,16,2.08
default,core,32,32,2.35
default,core,32,64,2.57
default,core,32,128,3.31
default,core,32,256,3.54
default,core,32,512,3.84
default,core,32,1024,4.52
default,core,32,2048,5.97
default,core,32,4096,8.22
default,core,32,8192,12.08
default,core,32,16384,20.88
default,core,32,32768,36.72
default,core,32,65536,68.36
default,core,32,131072,131.42
default,core,32,262144,259.90
default,core,32,524288,517.63
default,core,32,1048576,902.67
default,core,33,1,4.26
default,core,33,2,4.66
default,core,33,4,4.17
default,core,33,8,4.13
default,core,33,16,4.10
default,core,33,32,4.49
default,core,33,64,4.47
default,core,33,128,5.34
default,core,33,256,5.60
default,core,33,512,5.90
default,core,33,1024,6.66
default,core,33,2048,8.45
default,core,33,4096,10.82
default,core,33,8192,15.05
default,core,33,16384,20.68
default,core,33,32768,33.11
default,core,33,65536,53.23
default,core,33,131072,123.50
default,core,33,262144,247.96
default,core,33,524288,496.23
default,core,33,1048576,914.92
default,core,34,1,4.05
default,core,34,2,4.00
default,core,34,4,4.05
default,core,34,8,3.98
default,core,34,16,3.99
default,core,34,32,4.30
default,core,34,64,4.29
default,core,34,128,5.16
default,core,34,256,5.44
default,core,34,512,5.85
default,core,34,1024,6.39
default,core,34,2048,8.20
default,core,34,4096,10.61
default,core,34,8192,14.61
default,core,34,16384,21.27
default,core,34,32768,31.31
default,core,34,65536,52.65
default,core,34,131072,123.70
default,core,34,262144,249.50
default,core,34,524288,499.31
default,core,34,1048576,867.99
default,core,35,1,3.85
default,core,35,2,3.80
default,core,35,4,3.82
default,core,35,8,3.79
default,core,35,16,3.79
default,core,35,32,4.19
default,core,35,64,4.13
default,core,35,128,5.05
default,core,35,256,5.29
default,core,35,512,5.59
default,core,35,1024,6.30
default,core,35,2048,8.08
default,core,35,4096,10.50
default,core,35,8192,14.76
default,core,35,16384,20.09
default,core,35,32768,34.22
default,core,35,65536,51.33
default,core,35,131072,117.62
default,core,35,262144,235.15
default,core,35,524288,454.26
default,core,35,1048576,830.38
default,core,36,1,3.74
default,core,36,2,3.66
default,core,36,4,3.65
default,core,36,8,3.60
default,core,36,16,3.64
default,core,36,32,4.03
default,core,36,64,4.01
default,core,36,128,5.02
default,core,36,256,5.30
default,core,36,512,5.55
default,core,36,1024,6.22
default,core,36,2048,8.03
default,core,36,4096,10.43
default,core,36,8192,14.38
default,core,36,16384,19.98
default,core,36,32768,31.04
default,core,36,65536,51.91
default,core,36,131072,121.17
default,core,36,262144,237.62
default,core,36,524288,468.42
default,core,36,1048576,864.29
default,core,37,1,3.73
default,core,37,2,3.69
default,core,37,4,3.64
default,core,37,8,3.63
default,core,37,16,3.67
default,core,37,32,4.03
default,core,37,64,3.92
default,core,37,128,4.77
default,core,37,256,5.01
default,core,37,512,5.33
default,core,37,1024,6.02
default,core,37,2048,7.83
default,core,37,4096,10.52
default,core,37,8192,14.46
default,core,37,16384,20.47
default,core,37,32768,31.67
default,core,37,65536,53.39
default,core,37,131072,120.68
default,core,37,262144,240.74
default,core,37,524288,477.65
default,core,37,1048576,863.55
default,core,38,1,3.48
default,core,38,2,3.45
default,core,38,4,3.46
default,core,38,8,3.39
default,core,38,16,3.44
default,core,38,32,3.72
default,core,38,64,3.70
default,core,38,128,4.64
default,core,38,256,4.88
default,core,38,512,5.18
default,core,38,1024,5.84
default,core,38,2048,7.69
default,core,38,4096,10.24
default,core,38,8192,14.46
default,core,38,16384,21.68
default,core,38,32768,32.35
default,core,38,65536,53.70
default,core,38,131072,125.17
default,core,38,262144,244.22
default,core,38,524288,489.79
default,core,38,1048576,887.53
default,core,39,1,3.62
default,core,39,2,3.43
default,core,39,4,3.43
default,core,39,8,3.35
default,core,39,16,3.38
default,core,39,32,3.64
default,core,39,64,3.61
default,core,39,128,4.54
default,core,39,256,4.76
default,core,39,512,5.04
default,core,39,1024,5.83
default,core,39,2048,7.51
default,core,39,4096,10.26
default,core,39,8192,14.17
default,core,39,16384,20.95
default,core,39,32768,32.61
default,core,39,65536,53.41
default,core,39,131072,117.22
default,core,39,262144,234.20
default,core,39,524288,469.47
default,core,39,1048576,806.16
default,core,40,1,3.37
default,core,40,2,3.34
default,core,40,4,3.32
default,core,40,8,3.28
default,core,40,16,3.31
default,core,40,32,3.56
default,core,40,64,3.60
default,core,40,128,4.54
default,core,40,256,4.71
default,core,40,512,5.02
default,core,40,1024,5.76
default,core,40,2048,7.39
default,core,40,4096,9.89
default,core,40,8192,14.03
default,core,40,16384,20.63
default,core,40,32768,32.58
default,core,40,65536,54.98
default,core,40,131072,121.49
default,core,40,262144,237.44
default,core,40,524288,420.02
default,core,40,1048576,754.16
default,core,41,1,3.45
default,core,41,2,3.44
default,core,41,4,3.34
default,core,41,8,3.29
default,core,41,16,3.27
default,core,41,32,3.54
default,core,41,64,3.60
default,core,41,128,4.38
default,core,41,256,4.69
default,core,41,512,4.91
default,core,41,1024,5.60
default,core,41,2048,7.43
default,core,41,4096,9.85
default,core,41,8192,13.97
default,core,41,16384,22.41
default,core,41,32768,32.00
default,core,41,65536,55.71
default,core,41,131072,121.94
default,core,41,262144,240.94
default,core,41,524288,479.09
default,core,41,1048576,887.75
default,core,42,1,3.13
default,core,42,2,3.14
default,core,42,4,3.09
default,core,42,8,3.09
default,core,42,16,3.08
default,core,42,32,3.39
default,core,42,64,3.41
default,core,42,128,4.29
default,core,42,256,4.58
default,core,42,512,4.84
default,core,42,1024,5.50
default,core,42,2048,7.10
default,core,42,4096,9.57
default,core,42,8192,13.78
default,core,42,16384,20.83
default,core,42,32768,33.09
default,core,42,65536,55.94
default,core,42,131072,121.79
default,core,42,262144,245.18
default,core,42,524288,489.59
default,core,42,1048576,871.32
default,core,43,1,3.21
default,core,43,2,3.02
default,core,43,4,3.06
default,core,43,8,3.04
default,core,43,16,3.26
default,core,43,32,3.39
default,core,43,64,3.46
default,core,43,128,4.26
default,core,43,256,4.51
default,core,43,512,4.82
default,core,43,1024,5.51
default,core,43,2048,7.17
default,core,43,4096,9.67
default,core,43,8192,13.92
default,core,43,16384,21.06
default,core,43,32768,33.54
default,core,43,65536,57.23
default,core,43,131072,125.43
default,core,43,262144,251.19
default,core,43,524288,497.85
default,core,43,1048576,908.28
default,core,44,1,3.01
default,core,44,2,3.00
default,core,44,4,3.03
default,core,44,8,2.97
default,core,44,16,2.98
default,core,44,32,3.28
default,core,44,64,3.39
